,date,symbol,enterpriseValue
0,2020-09-30,PEXIP.OL,7316401189.632858
0,2020-09-30,KDNY,-72569000.0
0,2020-12-31,PLTR,39717405099.586075
1,2020-09-30,PLTR,6999452095.0
0,2020-09-30,U,11267648530.744001
0,2020-09-30,OZON,5527268845.231
1,2019-12-31,OZON,1113491090.6219602
0,2020-12-31,LSAQ,19222537.0
0,2020-09-30,AVIR,1326861452.98
0,2020-12-31,LU,36594485880.0
1,2020-09-30,LU,46479185106.7
0,2020-09-30,CONXU,0.0
0,2020-09-30,JUPW,60025962.5
0,2020-09-30,BHSEU,177022.0
0,2020-09-30,SQZ,83900696.0
0,2021-01-02,LESL,44060000.0
1,2020-10-03,LESL,-18497000.0
0,2020-09-30,GLTO,22418000.0
0,2020-12-25,ALGM,4539472648.856622
1,2020-09-30,ALGM,3190123398.876622
0,2020-09-30,ROOT,4941300000.0
0,2020-09-30,BDSX,362192110.0
0,2020-09-30,MAX,2064911932.161647
0,2020-09-30,GATO,367814283.59999996
0,2020-09-30,LUXAU,-25000.0
0,2020-09-30,MCFE,12469727098.557041
1,2020-09-26,MCFE,-282000000.0
0,2020-09-30,DCRBU,-15251.0
0,2020-09-30,GWACU,73185.0
0,2020-09-30,PRAX,906868928.250325
0,2020-09-30,EAR,1127911787.28
0,2020-09-30,TARS,299731508.11999995
0,2020-09-30,ALGS,516003262.1
0,2018-06-30,OPT,-32233056.664
1,2017-06-30,OPT,-51738216.07
2,2016-06-30,OPT,-14279881.828
3,2015-06-30,OPT,-11890039.24
4,2014-06-30,OPT,-2746235.3500000006
5,2013-06-30,OPT,-9077698.34
0,2020-09-30,KRBP,44253057.0
0,2020-09-30,EBC,2410813187.5
0,2020-09-31-01,MNSO,-709693250.0
1,2020-09-30,MNSO,3400478068.904599
0,2020-09-30,CDAK,201847873.67999998
0,2020-09-30,STTK,608238963.5500001
0,2020-09-30,SPRB,310792081.0
0,2020-09-30,KRON,1484864688.08
0,2020-09-30,LCYAU,161750.0
0,2020-09-30,AZYO,176688535.5
0,2020-09-30,FUBO,394534381.0
1,2020-06-30,FUBO,390626325.5
2,2020-03-31,FUBO,310333909.54999995
3,2019-12-31,FUBO,254669619.22
4,2019-09-30,FUBO,343519831.0
5,2019-06-30,FUBO,180217962.15
0,2020-09-30,PAICU,-3196314.0
0,2020-09-30,MAACU,181870.0
0,2020-09-30,SQFT,162998977.0
0,2020-09-30,EUCRU,0.0
0,2020-09-30,ACACU,-143032.0
0,2020-09-30,CCCC,985649755.06
0,2020-09-30,ONCR,295515144.0
0,2020-09-30,IMNM,128854160.65
0,2020-10-31,ASO,1682802427.6
0,2020-09-30,FHTX,289866544.909444
0,2020-09-30,LFTRU,-5197.0
0,2020-09-30,LXEH,95235449.0
0,2020-09-30,IGACU,179708.0
0,2020-10-31,AVO,905915488.5899999
0,2020-09-30,LUNG,1340858254.815419
0,2020-09-30,THRY,764977923.705
1,2020-03-31,THRY,895862161.0
2,2019-12-31,THRY,1060253480.6
3,2019-09-30,THRY,1139360642.6
4,2019-06-30,THRY,1195705672.1
5,2019-03-31,THRY,1067873555.9000001
0,2020-09-30,HLXA,0.0
0,2020-09-30,GHLD,3954872000.0
0,2020-10-31,ASAN,2560121153.264
0,2020-09-30,SRSAU,0.0
0,2020-09-30,SYTA,-1590128.8099999987
0,2020-12-31,AMST,85374228.25
1,2020-09-30,AMST,56446781.80000001
0,2020-09-30,GLSI,34210610.199999996
0,2020-09-30,TEKKU,0.0
0,2020-09-30,YSACU,-27580.0
0,2020-09-30,LSF,141409830.997959
0,2020-09-30,GDRX,13023887117.878
0,2020-09-30,BSY,9536582477.4
0,2020-09-30,CRSR,1959812100.0000002
0,2020-09-30,CMPS,251432651.769778
0,2020-09-30,ATHA,-26083636.084538013
0,2020-09-30,VTRU,263344441.56
0,2020-09-30,NMMCU,-1008796.0
0,2020-09-30,AHACU,-1227238.0
0,2020-12-31,PTVE,2133645861.1
1,2020-09-30,PTVE,5206030000.0
0,2020-10-31,SUMO,1014398602.2839999
0,2020-09-30,AMWL,1073896433.340894
1,2020-06-30,AMWL,-232695000.0
2,2019-12-31,AMWL,-101962808.7
0,2020-12-31,BNL,2082363900.0
1,2020-09-30,BNL,3414393011.1549997
2,2020-06-30,BNL,259854023000.0
3,2020-03-31,BNL,259875560000.0
4,2019-12-31,BNL,259801079000.0
5,2019-09-30,BNL,250043285000.0
0,2020-12-31,FROG,-164461000.0
1,2020-09-30,FROG,2851426915.231656
0,2020-10-31,SNOW,37780463031.4728
0,2020-09-30,MTCR,-76086285.72
0,2020-12-31,STEP,978632470.7625
1,2020-09-30,STEP,621101904.2375001
0,2020-09-30,SAIIU,-1086426.0
0,2020-09-30,OM,333275000.0
0,2020-09-30,SVACU,-2652970.0
0,2020-09-30,VSPRU,208913.0
0,2020-09-30,ITACU,-659078.0
0,2020-09-30,BQ,670862158.4
0,2020-09-30,YALA,443397508.0
0,2020-09-30,CD,5536075220.78
0,2020-09-30,FTIVU,-1634508.0
0,2020-09-30,CAPAU,-1164723.0
0,2020-09-30,VIAO,82709738.55000001
0,2020-06-30,ORPH,-542306854.548
1,2019-12-31,ORPH,-59169000.0
2,2019-06-30,ORPH,-224199854.548
3,2018-12-31,ORPH,-394706000.0
4,2018-06-30,ORPH,-511972407.02
0,2020-09-30,GRAY,-59146784.21
0,2020-09-30,PMVP,-159352776.5
0,2020-09-30,PRLD,-138542591.96447098
0,2020-09-30,BCTG,171200773.0
0,2020-09-30,INAQU,-690971.0
0,2020-09-30,FCACU,-1459533.0
0,2020-09-30,TSHA,-15810992.00000003
0,2020-09-30,AUVI,40569805.16
0,2020-09-30,SNBP,12874713.09
1,2020-06-30,SNBP,31262700.6
2,2020-03-31,SNBP,33518367.0
3,2019-12-31,SNBP,25399452.8
4,2019-09-30,SNBP,27414520.0
5,2019-06-30,SNBP,12443335.450000001
0,2020-09-30,HCDI,50836999.16
0,2020-09-30,BTAQU,427954992.00000006
0,2020-09-30,XPEV,-2251695275.6400003
0,2020-09-30,CMPI,18967008.550000012
0,2020-12-31,IBEX,303688117.588508
1,2020-09-30,IBEX,205800039.34
0,2020-12-31,CFIIU,128094.0
1,2020-09-30,CFIIU,-404636.0
0,2020-09-30,FTOCU,-5621247.0
0,2020-09-30,VSTA,1769861756.55
0,2020-12-31,INM,7155273.030000001
1,2020-06-30,INM,38776673.687363
2,2016-09-30,INM,158171.03499999997
3,2016-03-31,INM,83681577.695358
4,2015-12-31,INM,62946.83919999999
5,2014-12-31,INM,306971.154911
0,2020-09-30,AT.TO,175153191.54999998
1,2020-06-30,AT.TO,52003903.980000004
2,2020-03-31,AT.TO,35061373.16
3,2019-12-31,AT.TO,65199775.370000005
4,2019-09-30,AT.TO,56520675.46
5,2019-06-30,AT.TO,72684501.8
0,2020-09-30,AEZS.TO,4673398.419999998
1,2020-06-30,AEZS.TO,19124136.900000002
2,2020-03-31,AEZS.TO,6314859.52
3,2019-12-31,AEZS.TO,59053668.339999996
4,2019-09-30,AEZS.TO,12443190.219999999
5,2019-06-30,AEZS.TO,54518102.6
0,2020-09-30,AKU.TO,619421407.4
1,2020-06-30,AKU.TO,505688621.4
2,2020-03-31,AKU.TO,502415152.75
3,2019-12-31,AKU.TO,655040879.08
4,2019-09-30,AKU.TO,579875306.5999999
5,2019-06-30,AKU.TO,597323475.9
0,2020-09-30,CLIQ.TO,235972191.84
1,2020-06-30,CLIQ.TO,206810082.24
2,2020-03-31,CLIQ.TO,170615377.8
3,2019-12-31,CLIQ.TO,251479547.15
4,2019-09-30,CLIQ.TO,289918986.8
5,2019-06-30,CLIQ.TO,304932562.2
0,2020-09-30,AH.TO,151946254.28
1,2020-06-30,AH.TO,128781024.16499999
2,2020-03-31,AH.TO,111187942.83000001
3,2019-12-31,AH.TO,191816788.79999998
4,2019-09-30,AH.TO,266659008.04999998
5,2019-06-30,AH.TO,371190786.64000005
0,2020-09-30,AXU.TO,444388198.92
1,2020-06-30,AXU.TO,363073021.04999995
2,2020-03-31,AXU.TO,182156197.79999998
3,2019-12-31,AXU.TO,401546471.0
4,2019-09-30,AXU.TO,261537207.32
5,2019-06-30,AXU.TO,158305884.56
0,2020-09-30,ALYA.TO,219838142.04999998
1,2020-06-30,ALYA.TO,168661841.65999997
2,2020-03-31,ALYA.TO,186155838.1
3,2019-12-31,ALYA.TO,229709852.88
4,2019-09-30,ALYA.TO,233274130.1
5,2019-06-30,ALYA.TO,214048819.34
0,2020-09-30,AII.TO,141340773.7
1,2020-06-30,AII.TO,112771747.89999999
2,2020-03-31,AII.TO,76619601.04
3,2019-09-30,AII.TO,142325777.69
4,2019-06-30,AII.TO,169720870.84
5,2019-03-31,AII.TO,158488609.04999998
0,2020-09-30,AND.TO,1612069924.8000002
1,2020-06-30,AND.TO,1365675962.4
2,2020-03-31,AND.TO,865065962.4
3,2019-12-31,AND.TO,759722962.4
0,2020-11-30,APHA.TO,3462024039.51
1,2020-08-31,APHA.TO,1838250458.0400002
2,2020-05-31,APHA.TO,1622319590.0
3,2020-02-29,APHA.TO,1201984757.24
4,2019-11-30,APHA.TO,1576606934.93
5,2019-08-31,APHA.TO,2134530065.0100002
0,2020-09-30,AHC.TO,261962622.39999998
1,2020-06-30,AHC.TO,80841909.1
2,2020-03-31,AHC.TO,47822669.485
0,2020-09-30,ASND.TO,7271682.51
1,2020-06-30,ASND.TO,10081276.26
2,2020-03-31,ASND.TO,9590146.84
3,2019-12-31,ASND.TO,24416204.48
4,2019-09-30,ASND.TO,24331387.4
5,2019-06-30,ASND.TO,29521776.99
0,2020-09-30,AOT.TO,307523315.59999996
1,2020-06-30,AOT.TO,210421777.92
2,2020-03-31,AOT.TO,113235159.92
3,2019-12-31,AOT.TO,253809834.07
4,2019-09-30,AOT.TO,153026835.8
5,2019-06-30,AOT.TO,142044562.06
0,2020-09-30,ACB.TO,981641452.4
1,2020-06-30,ACB.TO,2195857599.051202
2,2020-03-31,ACB.TO,1833701366.3999999
3,2019-12-31,ACB.TO,3453796918.6
4,2019-09-30,ACB.TO,6353521519.238244
5,2019-06-30,ACB.TO,14448126343.346394
0,2020-09-30,AVCN.TO,26957557.85
1,2020-06-30,AVCN.TO,40483780.2
2,2020-03-31,AVCN.TO,21096090.07
3,2019-12-31,AVCN.TO,67753833.1
4,2019-09-30,AVCN.TO,48729862.54000001
5,2019-06-30,AVCN.TO,145901234.92000002
0,2020-09-30,ASM.TO,104211692.36000001
1,2020-06-30,ASM.TO,75350854.24000001
2,2020-03-31,ASM.TO,32853091.17
3,2019-12-31,ASM.TO,58297790.5
4,2019-09-30,ASM.TO,57951479.6
5,2019-06-30,ASM.TO,48965015.839999996
0,2020-09-30,BLDP.TO,4588963189.099192
1,2020-06-30,BLDP.TO,4921979480.025389
2,2020-03-31,BLDP.TO,2329355442.69
3,2019-12-31,BLDP.TO,2135637301.7599998
4,2019-09-30,BLDP.TO,1352918249.95
5,2019-06-30,BLDP.TO,1075378257.07
0,2020-09-30,BNAU.TO,142076616.8
1,2020-06-30,BNAU.TO,179425040.15
2,2020-03-31,BNAU.TO,45923627.650000006
3,2019-12-31,BNAU.TO,103136570.08000001
4,2019-09-30,BNAU.TO,78462297.6
5,2019-06-30,BNAU.TO,65867102.599999994
0,2020-09-30,BHC.TO,30726920355.6
1,2020-06-30,BHC.TO,32286652000.0
2,2020-03-31,BHC.TO,31219653646.6
3,2019-12-31,BHC.TO,35123561647.4
4,2019-09-30,BHC.TO,32825360000.0
5,2019-06-30,BHC.TO,34786825660.5511
0,2020-06-30,PRM.TO,20630625.0
1,2019-12-31,PRM.TO,25795616.0
2,2019-06-30,PRM.TO,37948787.9
3,2018-12-31,PRM.TO,32726733.0
4,2018-06-30,PRM.TO,48387501.370000005
0,2020-09-30,BYD.TO,4537985097.035612
1,2020-06-30,BYD.TO,4362554676.243822
2,2020-03-31,BYD.TO,3335135921.0
3,2019-12-31,BYD.TO,4695062188.0
4,2019-09-30,BYD.TO,3844604611.651154
5,2019-06-30,BYD.TO,3691334870.0519
0,2017-12-31,TLF.TO,36507607.0
1,2017-06-30,TLF.TO,30798934.0
2,2016-12-31,TLF.TO,34959823.0
3,2016-06-30,TLF.TO,84365869.47999999
4,2015-12-31,TLF.TO,46974112.0
5,2015-06-30,TLF.TO,112057498.69999999
0,2020-12-31,BIPC.TO,8573884969.2321825
1,2020-09-30,BIPC.TO,7415017487.960055
2,2020-06-30,BIPC.TO,6858129567.763109
0,2020-12-31,BEPC.TO,25253415076.52883
1,2020-09-30,BEPC.TO,21441621379.89869
2,2020-06-30,BEPC.TO,18552737858.93348
0,2020-09-30,CXB.TO,547456550.0
1,2020-06-30,CXB.TO,424452650.00000006
2,2020-03-31,CXB.TO,153760600.0
3,2019-12-31,CXB.TO,276948900.0
4,2019-09-30,CXB.TO,25018760.0
5,2019-06-30,CXB.TO,23892859.939061
0,2020-12-31,GOOS.TO,4077136301.2000003
1,2020-09-30,GOOS.TO,4939247246.56
2,2020-06-30,GOOS.TO,3672130677.7599998
3,2020-03-31,GOOS.TO,3225844395.776272
4,2019-12-31,GOOS.TO,5230066890.547632
5,2019-09-30,GOOS.TO,6673488398.75
0,2020-09-30,CTC.TO,15724688898.974064
1,2020-06-30,CTC.TO,15946790140.0
2,2020-03-31,CTC.TO,14558165880.0
3,2019-12-31,CTC.TO,14462013701.25
4,2019-09-30,CTC.TO,17183005742.0
5,2019-06-30,CTC.TO,18218497944.0
0,2020-09-30,WEED.TO,7988384994.06
1,2020-06-30,WEED.TO,8562023000.53
2,2020-03-31,WEED.TO,7420478754.119466
3,2019-12-31,WEED.TO,9198734938.28938
4,2019-09-30,WEED.TO,11659938052.35
5,2019-06-30,WEED.TO,18497569591.99831
0,2020-09-30,RIV.TO,95880565.8
1,2020-06-30,RIV.TO,166430804.42000002
2,2020-03-31,RIV.TO,125315584.6
3,2019-12-31,RIV.TO,165565796.71999997
4,2019-09-30,RIV.TO,325566159.81
5,2019-06-30,RIV.TO,181674904.0
0,2020-06-30,CDV.TO,308674890.84999996
1,2019-06-30,CDV.TO,128896219.16999999
2,2018-06-30,CDV.TO,159966352.72
3,2017-06-30,CDV.TO,151829322.12
0,2020-09-30,CRDL.TO,83458842.14999999
1,2020-06-30,CRDL.TO,46584756.730000004
2,2020-03-31,CRDL.TO,69254617.7
3,2019-12-31,CRDL.TO,143215873.54
4,2019-09-30,CRDL.TO,70893030.17999999
5,2019-06-30,CRDL.TO,93588635.6
0,2020-09-30,CRRX.TO,151094600.0
1,2020-06-30,CRRX.TO,132635600.0
2,2020-03-31,CRRX.TO,98183480.0
3,2019-12-31,CRRX.TO,87001200.0
4,2019-09-30,CRRX.TO,33955221.599999994
5,2019-06-30,CRRX.TO,47374940.0
0,2020-09-30,CDAY.TO,16605811739.784208
1,2020-06-30,CDAY.TO,16192144306.75
2,2020-03-31,CDAY.TO,14505485516.145325
3,2019-12-31,CDAY.TO,16279896531.404947
4,2019-09-30,CDAY.TO,12301708970.457542
5,2019-06-30,CDAY.TO,13977991461.25901
0,2020-09-30,CERV.TO,114185900.0
1,2020-06-30,CERV.TO,89647500.0
2,2020-03-31,CERV.TO,109069500.0
3,2019-12-31,CERV.TO,152721500.0
4,2019-09-30,CERV.TO,151834060.0
5,2019-06-30,CERV.TO,260042000.0
0,2020-09-30,CWEB.TO,371767019.95
1,2020-06-30,CWEB.TO,497790687.5
2,2020-03-31,CWEB.TO,601255075.46
3,2019-12-31,CWEB.TO,1311784729.62
4,2019-09-30,CWEB.TO,1753899467.45
5,2019-06-30,CWEB.TO,1929050446.4
0,2020-06-30,CLQ.TO,64996428.7
1,2019-06-30,CLQ.TO,167406338.95000002
2,2018-06-30,CLQ.TO,352188612.57000005
0,2020-09-30,COG.TO,83834205.1
1,2020-06-30,COG.TO,64358627.39999999
2,2020-03-31,COG.TO,35254105.0
3,2019-12-31,COG.TO,42304487.98
4,2019-06-30,COG.TO,25197566.689999998
5,2019-03-31,COG.TO,21799598.0
0,2020-09-30,CMMC.TO,309209200.0
1,2020-06-30,CMMC.TO,278693530.0
2,2020-03-31,CMMC.TO,219734558.02
3,2019-12-31,CMMC.TO,291993240.0
4,2019-09-30,CMMC.TO,288590480.0
5,2019-06-30,CMMC.TO,303326960.0
0,2020-09-30,PMTS.TO,314832673.36
1,2020-06-30,PMTS.TO,324731785.05
2,2020-03-31,PMTS.TO,297761520.0
3,2019-12-31,PMTS.TO,302116061.56
4,2019-09-30,PMTS.TO,331045393.85
5,2019-06-30,PMTS.TO,327765909.28
0,2020-09-30,CRON.TO,1448468958.27
1,2020-06-30,CRON.TO,1959350837.44
2,2020-03-31,CRON.TO,1864885601.2800002
3,2019-12-31,CRON.TO,2599033166.51
4,2019-09-30,CRON.TO,3333353995.0504713
5,2019-06-30,CRON.TO,6164902465.015088
0,2020-09-30,CRWN.TO,22028039.0
1,2020-06-30,CRWN.TO,17172305.02
2,2020-03-31,CRWN.TO,25158024.25
3,2019-12-31,CRWN.TO,62178410.7
4,2019-09-30,CRWN.TO,58401608.5
5,2019-06-30,CRWN.TO,53172546.0
0,2020-09-30,DN.TO,61446437.220000006
1,2020-06-30,DN.TO,67779052.0
2,2020-03-31,DN.TO,48778387.37
3,2019-12-31,DN.TO,71123999.1
4,2019-09-30,DN.TO,59782021.0
5,2019-06-30,DN.TO,105514492.0
0,2020-09-30,DCBO.TO,1361935844.977304
1,2020-06-30,DCBO.TO,981501562.0799999
2,2020-03-31,DCBO.TO,350982455.0
3,2019-12-31,DCBO.TO,442177597.47999996
4,2019-09-30,DCBO.TO,457148200.0
0,2020-09-30,DND.TO,952120560.2700001
1,2020-06-30,DND.TO,0.0
0,2020-06-30,ENS.TO,-3878626.0
1,2019-12-31,ENS.TO,81376818.0
2,2019-06-30,ENS.TO,76048902.0
3,2018-12-31,ENS.TO,84797321.0
4,2018-09-30,ENS.TO,174440493.0
0,2020-09-30,E.TO,21813885.25
1,2020-06-30,E.TO,9379204.84
2,2020-03-31,E.TO,8034390.4799999995
3,2019-12-31,E.TO,11436861.200000001
4,2019-09-30,E.TO,11409417.600000001
5,2019-06-30,E.TO,15920225.5
0,2020-09-30,EGLX.TO,159171581.44
1,2020-06-30,EGLX.TO,149707072.88
2,2020-03-31,EGLX.TO,148405428.34
3,2019-12-31,EGLX.TO,178932858.68
0,2020-09-30,EQX.TO,3977168508.4500003
1,2020-06-30,EQX.TO,3704398793.7599998
2,2020-03-31,EQX.TO,1722087188.8
3,2019-12-31,EQX.TO,2545831293.21
4,2019-09-30,EQX.TO,994744357.76
5,2019-06-30,EQX.TO,859210759.65
0,2020-09-30,ERO.TO,1779023852.38
1,2020-06-30,ERO.TO,1796175823.8100002
2,2020-03-31,ERO.TO,1027896680.58
3,2019-12-31,ERO.TO,2159945874.428318
4,2019-09-30,ERO.TO,1779141811.2500002
5,2019-06-30,ERO.TO,2027837579.32
0,2020-09-30,MIN.TO,160198455.76000002
1,2020-06-30,MIN.TO,151712854.12
2,2020-03-31,MIN.TO,94761835.08
3,2019-12-31,MIN.TO,219606082.0
4,2019-09-30,MIN.TO,220363257.0
5,2019-06-30,MIN.TO,177437164.0
0,2020-09-30,FXC.TO,22398030.5
1,2020-06-30,FXC.TO,16098098.930000007
2,2020-03-31,FXC.TO,-20193508.060000002
3,2019-12-31,FXC.TO,-12922184.179999977
4,2019-09-30,FXC.TO,21576324.75
5,2019-06-30,FXC.TO,17893069.25
0,2020-10-31,FAF.TO,118438303.86
1,2020-07-31,FAF.TO,138958328.64
2,2020-04-30,FAF.TO,73410411.44
3,2020-01-31,FAF.TO,147525318.6
4,2019-10-31,FAF.TO,97130595.4
5,2019-07-31,FAF.TO,121654312.05000001
0,2020-09-30,FF.TO,309830370.01
1,2020-06-30,FF.TO,268168872.09999996
2,2020-03-31,FF.TO,100515760.02
3,2019-12-31,FF.TO,163222070.83
4,2019-09-30,FF.TO,140950362.56
5,2019-06-30,FF.TO,128822752.65
0,2020-09-30,FRII.TO,10765422.29
1,2020-06-30,FRII.TO,12724437.350000001
2,2020-03-31,FRII.TO,6709038.0
3,2019-12-31,FRII.TO,37226158.34
4,2019-09-30,FRII.TO,67054931.84
5,2019-06-30,FRII.TO,41966658.629999995
0,2020-09-30,FEC.TO,281776033.51
1,2020-06-30,FEC.TO,406800277.2
2,2020-03-31,FEC.TO,398397877.2
3,2019-12-31,FEC.TO,956570224.6
4,2019-09-30,FEC.TO,1271740778.78
5,2019-06-30,FEC.TO,1302939173.0
0,2020-09-30,GLXY.TO,218257301.86
1,2020-06-30,GLXY.TO,144369423.0
0,2020-09-30,GAU.TO,345787454.88
1,2020-06-30,GAU.TO,335753721.40000004
2,2020-03-31,GAU.TO,200462758.88000003
3,2019-12-31,GAU.TO,243978453.27999997
4,2019-09-30,GAU.TO,264225254.57999998
5,2019-06-30,GAU.TO,180596829.62
0,2020-09-30,GFL.TO,15508161099.634
1,2020-06-30,GFL.TO,14556896875.0
2,2020-03-31,GFL.TO,13206953769.58
0,2020-09-30,GLO.TO,94124085.05
1,2020-06-30,GLO.TO,91506302.48
2,2020-03-31,GLO.TO,56600596.489999995
3,2019-12-31,GLO.TO,68443298.36
4,2019-09-30,GLO.TO,72847660.82000001
5,2019-06-30,GLO.TO,65531629.0
0,2020-06-30,GDV.TO,-794170.0
1,2019-12-31,GDV.TO,-411606.0
2,2019-06-30,GDV.TO,108004927.97999999
3,2018-12-31,GDV.TO,68889271.0
0,2020-09-30,GWR.TO,427034648.32
1,2020-06-30,GWR.TO,421635000.2
2,2020-03-31,GWR.TO,422221333.75
3,2019-12-31,GWR.TO,475827846.31305504
4,2019-09-30,GWR.TO,449840659.06
5,2019-06-30,GWR.TO,390838563.57
0,2020-09-30,GRC.TO,27583353.88
1,2020-06-30,GRC.TO,22066526.3
2,2020-03-31,GRC.TO,19100503.57
3,2019-12-31,GRC.TO,31003845.860000007
4,2019-09-30,GRC.TO,10755646.84
5,2019-06-30,GRC.TO,16736890.480000002
0,2020-09-30,GSV.TO,291501175.45
1,2020-06-30,GSV.TO,308396849.23999995
2,2020-03-31,GSV.TO,190140384.1
3,2019-12-31,GSV.TO,324990499.90000004
4,2019-09-30,GSV.TO,264960748.91000003
5,2019-06-30,GSV.TO,343339633.24
0,2020-09-30,AUMN.TO,74447627.11999999
1,2020-06-30,AUMN.TO,69682139.64999999
2,2020-03-31,AUMN.TO,29962189.4
3,2019-12-31,AUMN.TO,52721225.6
4,2019-09-30,AUMN.TO,31680205.800000004
5,2019-06-30,AUMN.TO,36219342.13
0,2020-08-31,GOLD.TO,522240548.74
1,2020-05-31,GOLD.TO,216385630.89000002
2,2020-02-29,GOLD.TO,199251677.9
3,2019-11-30,GOLD.TO,159217497.42
4,2019-08-31,GOLD.TO,169941451.8
5,2019-05-31,GOLD.TO,117278518.06
0,2020-11-30,FOOD.TO,498500699.20000005
1,2020-08-31,FOOD.TO,-77593000.0
2,2020-05-31,FOOD.TO,211549426.32000002
3,2020-02-29,FOOD.TO,117188144.96000001
4,2019-11-30,FOOD.TO,146250464.57
5,2019-08-31,FOOD.TO,124143815.78
0,2020-09-30,GTMS.TO,498411786.5
1,2020-06-30,GTMS.TO,456415900.0
2,2020-03-31,GTMS.TO,427514999.0
3,2019-12-31,GTMS.TO,582936136.25
4,2019-09-30,GTMS.TO,603140633.75
5,2019-06-30,GTMS.TO,824096998.25
0,2020-09-30,GCG.TO,615382800.0
1,2020-06-30,GCG.TO,572392500.0
2,2020-03-31,GCG.TO,510635500.0
3,2019-12-31,GCG.TO,754188210.0
4,2019-09-30,GCG.TO,636205000.0
5,2019-06-30,GCG.TO,642889074.233
0,2020-09-30,HDI.TO,511030172.42755604
1,2020-06-30,HDI.TO,291634407.68
2,2020-03-31,HDI.TO,146361333.76999998
3,2019-12-31,HDI.TO,331296815.947556
4,2019-09-30,HDI.TO,236730093.98000002
5,2019-06-30,HDI.TO,267626196.5
0,2020-09-30,HWX.TO,90389600.0
1,2020-06-30,HWX.TO,126944270.0
2,2020-03-31,HWX.TO,-6198000.0
3,2019-12-31,HWX.TO,43474680.0
4,2019-09-30,HWX.TO,-2177760.0
5,2019-06-30,HWX.TO,-3071160.0
0,2020-09-30,HSM.TO,834629762.112005
1,2020-06-30,HSM.TO,847826203.0
2,2020-03-31,HSM.TO,494290230.40000004
3,2019-12-31,HSM.TO,1190800510.112322
4,2019-09-30,HSM.TO,2003686291.0893679
5,2019-06-30,HSM.TO,2611554900.0
0,2020-10-31,HEXO.TO,297767650.88000005
1,2020-07-31,HEXO.TO,1627832322.72
2,2020-04-30,HEXO.TO,798311392.2399999
3,2020-01-31,HEXO.TO,1744924215.84
4,2019-10-31,HEXO.TO,2910846225.16
5,2019-07-31,HEXO.TO,10711261495.36
0,2020-09-30,HLS.TO,523177827.65999997
1,2020-06-30,HLS.TO,626475168.7011839
2,2020-03-31,HLS.TO,588242375.25
3,2019-12-31,HLS.TO,848957716.5
4,2019-09-30,HLS.TO,498414926.01
5,2019-06-30,HLS.TO,504212632.32
0,2020-09-30,HUT.TO,92537636.36
1,2020-06-30,HUT.TO,87173296.35000001
2,2020-03-31,HUT.TO,85392701.44
3,2019-12-31,HUT.TO,120364546.24000001
4,2019-09-30,HUT.TO,183932264.98999998
5,2019-06-30,HUT.TO,206570920.0
0,2020-09-30,IN.TO,17708433.71
1,2020-06-30,IN.TO,36939271.06
2,2020-03-31,IN.TO,28073684.6
3,2019-12-31,IN.TO,28597449.049999997
4,2019-09-30,IN.TO,34449739.55
5,2019-06-30,IN.TO,47421797.92
0,2020-08-31,IPCI.TO,3937065.0
1,2020-05-31,IPCI.TO,4663523.0
2,2020-02-29,IPCI.TO,3707696.3200000003
3,2019-11-30,IPCI.TO,4670999.0
4,2019-08-31,IPCI.TO,5907585.25
5,2019-05-31,IPCI.TO,6122581.880000001
0,2020-09-30,IPCO.TO,673317182.22
1,2020-06-30,IPCO.TO,689211668.3
2,2020-03-31,IPCO.TO,528220390.4
3,2019-12-31,IPCO.TO,1117721570.04
4,2019-09-30,IPCO.TO,961563700.3000001
5,2019-06-30,IPCO.TO,1192379179.6
0,2020-09-30,IVQ.TO,1122390062.97
1,2020-06-30,IVQ.TO,1166043708.46
2,2020-03-31,IVQ.TO,1196110622.24
3,2019-12-31,IVQ.TO,1435612344.74
4,2019-09-30,IVQ.TO,1361093924.0
0,2020-09-30,JWEL.TO,1832483987.6799998
1,2020-06-30,JWEL.TO,1560483050.49404
2,2020-03-31,JWEL.TO,1174140142.88
3,2019-12-31,JWEL.TO,1187919723.5
4,2019-09-30,JWEL.TO,1066696683.13
5,2019-06-30,JWEL.TO,936399093.58
0,2020-09-30,JOSE.TO,236874868.4
1,2020-06-30,JOSE.TO,179712376.72
2,2020-03-31,JOSE.TO,137219848.12
3,2019-12-31,JOSE.TO,213435289.36
4,2019-09-30,JOSE.TO,159051952.2
5,2019-06-30,JOSE.TO,269067251.6
0,2020-09-30,KRR.TO,514985446.72
1,2020-06-30,KRR.TO,284889230.054733
2,2020-03-31,KRR.TO,181441764.997552
3,2019-12-31,KRR.TO,317995432.436224
4,2019-09-30,KRR.TO,208582516.809095
5,2019-06-30,KRR.TO,313821514.61860204
0,2020-09-30,LGD.TO,505617110.6
1,2020-06-30,LGD.TO,503962367.72
2,2020-03-31,LGD.TO,195472206.52
3,2019-12-31,LGD.TO,254590077.45000005
4,2019-09-30,LGD.TO,137160059.6
5,2019-06-30,LGD.TO,103759221.8
0,2020-12-31,LSPD.TO,9640296870.225712
1,2020-09-30,LSPD.TO,3569055880.66
2,2020-06-30,LSPD.TO,2824815329.85
3,2020-03-31,LSPD.TO,1627409586.034301
4,2019-12-31,LSPD.TO,2963157791.41
5,2019-09-30,LSPD.TO,2430542680.505804
